t, y, yd
1.621000000000000085e+01,-1.984839621170599077e-04,-2.376695866425642019e-04
1.621999999999999886e+01,-2.008289443581246132e-04,-2.313314031928713542e-04
1.623000000000000043e+01,-2.031106294008246972e-04,-2.250102553467537127e-04
1.624000000000000199e+01,-2.053291885996119464e-04,-2.187072420075025845e-04
1.625000000000000000e+01,-2.074848083320371232e-04,-2.124234378730803735e-04
1.626000000000000156e+01,-2.095776857862386312e-04,-2.061599027111280186e-04
1.626999999999999957e+01,-2.116080288369940829e-04,-1.999176812195709095e-04
1.628000000000000114e+01,-2.135760559217833067e-04,-1.936978028871915174e-04
1.628999999999999915e+01,-2.154819959168393999e-04,-1.875012818542374517e-04
1.630000000000000071e+01,-2.173260880132113558e-04,-1.813291167729941993e-04
1.630999999999999872e+01,-2.191085815928154690e-04,-1.751822906683931540e-04
1.632000000000000028e+01,-2.208297361044976646e-04,-1.690617707985843290e-04
1.633000000000000185e+01,-2.224898209400857983e-04,-1.629685085155421905e-04
1.633999999999999986e+01,-2.240891153104486509e-04,-1.569034391256493479e-04
1.635000000000000142e+01,-2.256279081215545172e-04,-1.508674817502805409e-04
1.635999999999999943e+01,-2.271064978505241833e-04,-1.448615391864080946e-04
1.637000000000000099e+01,-2.285251924216921715e-04,-1.388864977671751190e-04
1.637999999999999901e+01,-2.298843087839240993e-04,-1.329432282538148334e-04
1.639000000000000057e+01,-2.311841598027862662e-04,-1.270326305199687145e-04
1.639999999999999858e+01,-2.324250702321871702e-04,-1.211555778461670624e-04
1.641000000000000014e+01,-2.336073794649256967e-04,-1.153129068569305423e-04
1.642000000000000171e+01,-2.347314352481416860e-04,-1.095054386493667239e-04
1.642999999999999972e+01,-2.357975935415961542e-04,-1.037339787151296967e-04
1.644000000000000128e+01,-2.368062183759507273e-04,-9.799931686238011952e-05
1.644999999999999929e+01,-2.377576817110435797e-04,-9.230222713776528663e-05
1.646000000000000085e+01,-2.386523632941709827e-04,-8.664346774836899898e-05
1.646999999999999886e+01,-2.394906505183629715e-04,-8.102378098369354144e-05
1.648000000000000043e+01,-2.402729382806645961e-04,-7.544389313760978440e-05
1.649000000000000199e+01,-2.409996288404122385e-04,-6.990451443033695190e-05
1.650000000000000000e+01,-2.416711316775131018e-04,-6.440633893040269796e-05
1.651000000000000156e+01,-2.422878633507245089e-04,-5.895004447660319642e-05
1.651999999999999957e+01,-2.428502473559307625e-04,-5.353629259998280061e-05
1.653000000000000114e+01,-2.433587139844233926e-04,-4.816572844578443643e-05
1.653999999999999915e+01,-2.438137001811782330e-04,-4.283898069543105094e-05
1.655000000000000071e+01,-2.442156458059611089e-04,-3.755668653689374532e-05
1.655999999999999872e+01,-2.445649938798371116e-04,-3.231948888327579469e-05
1.657000000000000028e+01,-2.448621981736810119e-04,-2.712798246638393617e-05
1.658000000000000185e+01,-2.451077183936778751e-04,-2.198274629693489551e-05
1.658999999999999986e+01,-2.453020199725038791e-04,-1.688434405374667044e-05
1.660000000000000142e+01,-2.454455739196040125e-04,-1.183332406141009163e-05
1.660999999999999943e+01,-2.455388566714698795e-04,-6.830219267978103633e-06
1.662000000000000099e+01,-2.455823499419179938e-04,-1.875547222628320217e-06
1.662999999999999901e+01,-2.455765405723675846e-04,3.030189946646041313e-06
1.664000000000000057e+01,-2.455219203821185645e-04,7.886505555373435371e-06
1.664999999999999858e+01,-2.454189860186295523e-04,1.269292838491325028e-05
1.666000000000000014e+01,-2.452682388077958415e-04,1.744900270479279552e-05
1.667000000000000171e+01,-2.450701846042274766e-04,2.215428829501857989e-05
1.667999999999999972e+01,-2.448253336415271678e-04,2.680836046840466577e-05
1.669000000000000128e+01,-2.445342003825679879e-04,3.141081009290078629e-05
1.669999999999999929e+01,-2.441973033697719913e-04,3.596124361390402326e-05
1.671000000000000085e+01,-2.438151653804023075e-04,4.045927007629337427e-05
1.671999999999999886e+01,-2.433883140988867466e-04,4.490446610965299283e-05
1.673000000000000043e+01,-2.429172798735836916e-04,4.929646517996329896e-05
1.674000000000000199e+01,-2.424025964197036240e-04,5.363492127069118551e-05
1.675000000000000000e+01,-2.418448008091670363e-04,5.791950295594863014e-05
1.676000000000000156e+01,-2.412444333216489853e-04,6.214989339011479344e-05
1.676999999999999957e+01,-2.406020372956260039e-04,6.632579029744249102e-05
1.678000000000000114e+01,-2.399181589794195700e-04,7.044690596168779969e-05
1.678999999999999915e+01,-2.391933473822433441e-04,7.451296721571544534e-05
1.680000000000000071e+01,-2.384281541252465566e-04,7.852371543112785348e-05
1.680999999999999872e+01,-2.376231332925613806e-04,8.247890650787101147e-05
1.682000000000000028e+01,-2.367788412823460485e-04,8.637831086386323445e-05
1.683000000000000185e+01,-2.358958366578322251e-04,9.022171342460255899e-05
1.683999999999999986e+01,-2.349746799983694790e-04,9.400891361278847528e-05
1.685000000000000142e+01,-2.340159337504696467e-04,9.773972533794322566e-05
1.685999999999999943e+01,-2.330201620788543407e-04,1.014139769860197810e-04
1.687000000000000099e+01,-2.319879307174977409e-04,1.050315114090297664e-04
1.687999999999999901e+01,-2.309198068206745906e-04,1.085921859146504753e-04
1.689000000000000057e+01,-2.298163588140027171e-04,1.120958722558524159e-04
1.689999999999999858e+01,-2.286781562454912715e-04,1.155424566205065826e-04
1.691000000000000014e+01,-2.275057696365830864e-04,1.189318396210117991e-04
1.692000000000000171e+01,-2.262997775565466928e-04,1.222638803449120994e-04
1.692999999999999972e+01,-2.250607634286728076e-04,1.255384199244149459e-04
1.694000000000000128e+01,-2.237893029982374841e-04,1.287553774230167862e-04
1.694999999999999929e+01,-2.224859725833640463e-04,1.319146847753093843e-04
1.696000000000000085e+01,-2.211513489758528241e-04,1.350162863910394739e-04
1.696999999999999886e+01,-2.197860092994531882e-04,1.380601390887808196e-04
1.698000000000000043e+01,-2.183905308681279413e-04,1.410462120296237078e-04
1.699000000000000199e+01,-2.169654910443252446e-04,1.439744866508483093e-04
1.700000000000000000e+01,-2.155114670972454213e-04,1.468449565996088574e-04
1.701000000000000156e+01,-2.140290360611078150e-04,1.496576276666175542e-04
1.701999999999999957e+01,-2.125187745934226612e-04,1.524125177198183407e-04
1.703000000000000114e+01,-2.109812588332553166e-04,1.551096566380756278e-04
1.703999999999999915e+01,-2.094170642594988629e-04,1.577490862448476319e-04
1.705000000000000071e+01,-2.078267655491381188e-04,1.603308602418745650e-04
1.705999999999999872e+01,-2.062109364355223522e-04,1.628550441428523493e-04
1.707000000000000028e+01,-2.045701495666292383e-04,1.653217152071205628e-04
1.708000000000000185e+01,-2.029049763633371381e-04,1.677309623733371576e-04
1.708999999999999986e+01,-2.012159868776916853e-04,1.700828861931620410e-04
1.710000000000000142e+01,-1.995037496511724274e-04,1.723775987649404137e-04
1.710999999999999943e+01,-1.977688315729653754e-04,1.746152236673777854e-04
1.712000000000000099e+01,-1.960117991641032516e-04,1.767958931052925379e-04
1.712999999999999901e+01,-1.942332460682390629e-04,1.789196938150557407e-04
1.714000000000000057e+01,-1.924337514891188094e-04,1.809867479859622358e-04
1.715000000000000213e+01,-1.906138825010664586e-04,1.829972083992374113e-04
1.716000000000000014e+01,-1.887742044274326697e-04,1.849512377922141540e-04
1.717000000000000171e+01,-1.869152807172017711e-04,1.868490087561554681e-04
1.717999999999999972e+01,-1.850376728216054879e-04,1.886907036340699660e-04
1.719000000000000128e+01,-1.831419400707265312e-04,1.904765144185378476e-04
1.719999999999999929e+01,-1.812286395501130844e-04,1.922066426495259300e-04
1.721000000000000085e+01,-1.792983259773822842e-04,1.938812993122132752e-04
1.721999999999999886e+01,-1.773515515788347881e-04,1.955007047348066257e-04
1.723000000000000043e+01,-1.753888659660582557e-04,1.970650884863656800e-04
1.724000000000000199e+01,-1.734108160125412380e-04,1.985746892746193687e-04
1.725000000000000000e+01,-1.714179457302800202e-04,2.000297548437881753e-04
1.726000000000000156e+01,-1.694107961463856265e-04,2.014305418724059691e-04
1.726999999999999957e+01,-1.673899051796977095e-04,2.027773158711369047e-04
1.728000000000000114e+01,-1.653558075173879234e-04,2.040703510805998296e-04
1.728999999999999915e+01,-1.633090344915746265e-04,2.053099303691849407e-04
1.730000000000000071e+01,-1.612501139559261733e-04,2.064963451308777305e-04
1.730999999999999872e+01,-1.591795701622756437e-04,2.076298951830761041e-04
1.732000000000000028e+01,-1.570979236372241621e-04,2.087108886644140548e-04
1.733000000000000185e+01,-1.550057009191915000e-04,2.097396321947974263e-04
1.733999999999999986e+01,-1.529034594060241236e-04,2.107164061128411435e-04
1.735000000000000142e+01,-1.507917220467968646e-04,2.116415287476559989e-04
1.735999999999999943e+01,-1.486710042273207098e-04,2.125153296437392605e-04
1.737000000000000099e+01,-1.465418177962179297e-04,2.133381453609411484e-04
1.737999999999999901e+01,-1.444046709654990578e-04,2.141103193486191311e-04
1.739000000000000057e+01,-1.422600682111274575e-04,2.148322018197969100e-04
1.740000000000000213e+01,-1.401085101735955428e-04,2.155041496253192574e-04
1.741000000000000014e+01,-1.379504935584931940e-04,2.161265261280094832e-04
1.742000000000000171e+01,-1.357865110370764161e-04,2.166997010768269023e-04
1.742999999999999972e+01,-1.336170511468433438e-04,2.172240504810219429e-04
1.744000000000000128e+01,-1.314425981920989159e-04,2.176999564842945357e-04
1.744999999999999929e+01,-1.292636321445319366e-04,2.181278072389493037e-04
1.746000000000000085e+01,-1.270806285437795337e-04,2.185079967800536253e-04
1.746999999999999886e+01,-1.248940583980043555e-04,2.188409248995932047e-04
1.748000000000000043e+01,-1.227043880844588927e-04,2.191269970206298089e-04
1.749000000000000199e+01,-1.205120792500619851e-04,2.193666240714570821e-04
1.750000000000000000e+01,-1.183175887119670598e-04,2.195602223597577685e-04
1.751000000000000156e+01,-1.161213683581307360e-04,2.197082134467605286e-04
1.751999999999999957e+01,-1.139238650478890198e-04,2.198110240213961596e-04
1.753000000000000114e+01,-1.117255205125218699e-04,2.198690857744548183e-04
1.753999999999999915e+01,-1.095267984935665228e-04,2.198828278357944010e-04
1.755000000000000071e+01,-1.073281717642233412e-04,2.198526801650024266e-04
1.755999999999999872e+01,-1.051300778332804749e-04,2.197790854929359162e-04
1.757000000000000028e+01,-1.029329494442794186e-04,2.196624908412848790e-04
1.758000000000000185e+01,-1.007372146193316598e-04,2.195033473576192464e-04
1.758999999999999986e+01,-9.854329658632192998e-05,2.193021101822730228e-04
1.760000000000000142e+01,-9.635161370611148267e-05,2.190592383152285447e-04
1.760999999999999943e+01,-9.416257939974908273e-05,2.187751944830013909e-04
1.762000000000000099e+01,-9.197660207567042194e-05,2.184504450055240181e-04
1.762999999999999901e+01,-8.979408505690984017e-05,2.180854596630310506e-04
1.764000000000000057e+01,-8.761542650829982231e-05,2.176807115629426990e-04
1.765000000000000213e+01,-8.544101936368186565e-05,2.172366770067500499e-04
1.766000000000000014e+01,-8.327125125310986631e-05,2.167538353568991083e-04
1.767000000000000171e+01,-8.110650443005334304e-05,2.162326689036746501e-04
1.767999999999999972e+01,-7.894715569860835886e-05,2.156736627320858101e-04
1.769000000000000128e+01,-7.679357634069707212e-05,2.150773045887490126e-04
1.769999999999999929e+01,-7.464613204327936286e-05,2.144440847487740203e-04
1.771000000000000085e+01,-7.250518282555231612e-05,2.137744958826465127e-04
1.771999999999999886e+01,-7.037108296616197026e-05,2.130690329231143783e-04
1.773000000000000043e+01,-6.824418093040274605e-05,2.123281929320701043e-04
1.774000000000000199e+01,-6.612482161050271519e-05,2.115524751551580275e-04
1.775000000000000000e+01,-6.401338781996169006e-05,2.107423842621010163e-04
1.776000000000000156e+01,-6.191023697772106513e-05,2.098984250810008098e-04
1.776999999999999957e+01,-5.981570592196986156e-05,2.090211028618036457e-04
1.778000000000000114e+01,-5.773012623087561039e-05,2.081109243924670162e-04
1.778999999999999915e+01,-5.565382417736869033e-05,2.071683978680845402e-04
1.780000000000000071e+01,-5.358712068391461724e-05,2.061940327600053321e-04
1.780999999999999872e+01,-5.153033127729818536e-05,2.051883396849587919e-04
1.782000000000000028e+01,-4.948376604339593305e-05,2.041518302741739750e-04
1.783000000000000185e+01,-4.744772958195942343e-05,2.030850170425040839e-04
1.783999999999999986e+01,-4.542252096139140309e-05,2.019884132575475990e-04
1.785000000000000142e+01,-4.340843367352183223e-05,2.008625328087691936e-04
1.785999999999999943e+01,-4.140575558839123974e-05,1.997078900766244963e-04
1.787000000000000099e+01,-3.941476890902325671e-05,1.985249998016789998e-04
1.787999999999999901e+01,-3.743575012620852730e-05,1.973143769537335287e-04
1.789000000000000057e+01,-3.546896997327733702e-05,1.960765366009428767e-04
1.790000000000000213e+01,-3.351469338088283240e-05,1.948119937789409767e-04
1.791000000000000014e+01,-3.157317943177712560e-05,1.935212633599615981e-04
1.792000000000000171e+01,-2.964468131558751411e-05,1.922048599219592063e-04
1.792999999999999972e+01,-2.772944628359956494e-05,1.908632976177342144e-04
1.794000000000000128e+01,-2.582771560352989536e-05,1.894970900440512678e-04
1.794999999999999929e+01,-2.393973547108912324e-05,1.881067556265099622e-04
1.796000000000000085e+01,-2.206578300728931640e-05,1.866928305987172135e-04
1.796999999999999886e+01,-2.020609644587671223e-05,1.852558337498795484e-04
1.798000000000000043e+01,-1.836090448379673878e-05,1.837962810919862352e-04
1.799000000000000199e+01,-1.653043047311345334e-05,1.823146878619488407e-04
1.800000000000000000e+01,-1.471489240151958038e-05,1.808115684036764356e-04
1.801000000000000156e+01,-1.291450287284672041e-05,1.792874360501507463e-04
1.801999999999999957e+01,-1.112946908758192869e-05,1.777428030055067272e-04
1.803000000000000114e+01,-9.359992823374732533e-06,1.761781802271048393e-04
1.803999999999999915e+01,-7.606270415554267298e-06,1.745940773076122728e-04
1.805000000000000071e+01,-5.868492737636371649e-06,1.729910023570753073e-04
1.805999999999999872e+01,-4.146845181840654089e-06,1.713694618850003992e-04
1.807000000000000028e+01,-2.441507639597654286e-06,1.697299606824264869e-04
1.808000000000000185e+01,-7.526544820652506131e-07,1.680730017040058346e-04
1.808999999999999986e+01,9.195454593611207349e-07,1.663990859500788315e-04
1.810000000000000142e+01,2.574928912538107710e-06,1.647087123487491974e-04
1.810999999999999943e+01,4.213338184058208512e-06,1.630023776379647179e-04
1.812000000000000099e+01,5.834621178742379024e-06,1.612805762475893329e-04
1.812999999999999901e+01,7.438631419123272057e-06,1.595438001814846038e-04
1.814000000000000057e+01,9.025228064937749914e-06,1.577925388995816665e-04
1.815000000000000213e+01,1.059427593261078263e-05,1.560272791999622107e-04
1.816000000000000014e+01,1.214562183930294678e-05,1.542485249736687887e-04
1.817000000000000171e+01,1.367910699941102243e-05,1.524567866977417051e-04
1.817999999999999972e+01,1.519460334116784923e-05,1.506525508501617156e-04
1.819000000000000128e+01,1.669198785137784668e-05,1.488363013428453533e-04
1.819999999999999929e+01,1.817114250235116269e-05,1.470085194814110526e-04
1.821000000000000085e+01,1.963195424875064767e-05,1.451696838662587389e-04
1.821999999999999886e+01,2.107431502443036500e-05,1.433202702936596095e-04
1.823000000000000043e+01,2.249812173928246345e-05,1.414607516568358581e-04
1.824000000000000199e+01,2.390327627607630775e-05,1.395915978470496427e-04
1.825000000000000000e+01,2.528968548730274553e-05,1.377132756546861441e-04
1.826000000000000156e+01,2.665726119201828953e-05,1.358262486703360015e-04
